"E E   ",419,9999,4,0,2018,4,0,0,1991-03-28 00:00:00.000,NULL,NULL,NULL,0,4.0,0.0,0.0,1,2018-06-11 00:00:00.000,0,0,0,J,"INTRO COMP NETWORKS ","                              ","Introduction to Computer-Communication Networks                                                                         ","      ",0,0,0,"      ",0,"   ","          ","          ",0,0,0.00,0,"            ","      ","      ","  ",0,N,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E E   ",420,9999,4,0,1998,1,0,0,1997-10-23 00:00:00.000,NULL,NULL,NULL,0,4.0,0.0,0.0,1,1997-11-02 00:00:00.000,0,0,0,J,"DESIGN IN COMM      ","                              ","Design in Communications                                                                                                ","      ",0,0,0,"      ",0,"   ","          ","          ",0,0,0.00,0,"            ","      ","      ","  ",0,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E E   ",421,9999,4,0,2022,1,0,0,2017-11-14 00:00:00.000,NULL,NULL,NULL,0,3.0,0.0,0.0,1,2021-03-11 00:00:00.000,0,0,0,J,"QUANTUM MECH ENGRS  ","                              ","Quantum Mechanics for Engineers                                                                                         ","      ",0,0,0,"      ",0,"   ","          ","          ",0,0,0.00,0,"            ","      ","      ","  ",0,Y,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E E   ",423,9999,4,0,2022,1,0,0,2009-11-17 00:00:00.000,NULL,NULL,NULL,0,3.0,0.0,0.0,1,2021-03-12 00:00:00.000,0,0,0,J,"INTRO SYNTH BIO     ","                              ","Introduction to Synthetic Biology                                                                                       ","      ",0,0,423,"E E   ",0,"   ","          ","          ",0,0,0.00,0,"            ","      ","      ","  ",0,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E E   ",424,9999,4,0,2011,4,0,0,2009-11-17 00:00:00.000,2011-08-16 00:00:00.000,NULL,NULL,0,3.0,0.0,0.0,1,2016-03-21 00:00:00.000,0,0,0,J,"ADV SYNTHETIC BIO   ","EMAIL PREQ CHG, CHG DESC      ","Advanced Systems and Synthetic Biology                                                                                  ","      ",0,0,424,"BIOEN ",0,"   ","          ","          ",0,0,0.00,0,"            ","      ","      ","  ",0,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E E   ",425,9999,4,0,2021,4,0,0,2009-11-17 00:00:00.000,NULL,NULL,NULL,0,4.0,0.0,0.0,1,2021-03-12 00:00:00.000,0,0,0,J,"LAB SYNTH BIO       ","                              ","Laboratory Methods in Synthetic Biology                                                                                 ","      ",0,0,425,"E E   ",0,"   ","          ","          ",0,0,0.00,0,"            ","      ","      ","  ",0,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E E   ",433,9999,4,0,1992,4,0,0,NULL,1992-02-28 00:00:00.000,NULL,NULL,0,5.0,0.0,0.0,1,2015-07-17 00:00:00.000,0,0,0,J,"ANALOG CKT DESIGN   ","CHG TITLES, CRS, DESC         ","Analog Circuit Design                                                                                                   ","      ",0,0,0,"      ",0,"   ","          ","          ",0,1,50.00,69330,"            ","      ",943081,"9 ",0,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E E   ",436,9999,4,0,2013,1,0,0,1974-09-26 00:00:00.000,2012-05-31 00:00:00.000,NULL,NULL,0,4.0,0.0,0.0,1,2012-05-31 00:00:00.000,0,0,0,J,"MEDICAL INSTRUMENTN ","EMAIL PREQ CHG                ","Medical Instrumentation                                                                                                 ","      ",0,0,0,"      ",0,"   ","          ","          ",0,0,0.00,0,"            ","      ","      ","  ",0,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E E   ",437,9999,4,0,2018,2,0,0,2018-04-17 00:00:00.000,NULL,NULL,NULL,0,5.0,0.0,0.0,1,2018-04-19 00:00:00.000,0,0,0,J,"INTEGRATED SYSTEMS  ","                              ","Integrated Systems Capstone                                                                                             ","      ",0,0,0,"      ",0,"   ","          ","          ",0,0,0.00,0,"            ","      ","      ","  ",0,Y,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E E   ",438,9999,4,0,2016,2,0,0,2015-12-15 00:00:00.000,NULL,NULL,NULL,0,5.0,0.0,0.0,1,2015-12-20 00:00:00.000,0,0,0,J,"INSTRMT DESIGN PROJ ","                              ","Instrumentation Design Project Capstone                                                                                 ","      ",0,0,0,"      ",0,"   ","          ","          ",0,0,0.00,0,"            ","      ","      ","  ",0," "," ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E E   ",440,9999,4,0,2022,1,0,0,1998-06-23 00:00:00.000,NULL,NULL,NULL,0,4.0,0.0,0.0,1,2022-01-19 00:00:00.000,0,0,0,J,INTRO DGTL IMAG SYST,"                              ","Introduction to Digital Imaging Systems                                                                                 ","      ",0,0,0,"      ",0,"   ","          ","          ",0,1,35.00,69330,"            ","      ",943081,"9 ",0,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E E   ",442,9999,4,0,2022,1,0,0,1972-03-02 00:00:00.000,NULL,NULL,NULL,0,3.0,0.0,0.0,1,2021-12-07 00:00:00.000,0,0,0,J,"DIG SIG & FILTERING ","                              ","Digital Signals and Filtering                                                                                           ","      ",0,0,0,"      ",0,"   ","          ","          ",0,1,35.00,69330,"            ","      ",943081,"9 ",0,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E E   ",443,9999,4,0,2022,1,0,0,1988-02-01 00:00:00.000,NULL,NULL,NULL,0,4.0,0.0,0.0,1,2021-12-15 00:00:00.000,0,0,0,J,"MACH LEARN SIG PROC ","                              ","Machine Learning for Signal Processing Applications                                                                     ","      ",0,0,0,"      ",0,"   ","          ","          ",0,0,0.00,0,"            ","      ","      ","  ",0,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E E   ",445,9999,4,0,2022,1,0,0,2021-06-01 00:00:00.000,NULL,NULL,NULL,0,4.0,0.0,0.0,1,2021-06-10 00:00:00.000,0,0,0,J,"FUND OPTIM MACH LRN ","                              ","Fundamentals of Optimization and Machine Learning                                                                       ","      ",0,0,0,"      ",0,"   ","          ","          ",0,0,0.00,0,"            ","      ","      ","  ",0,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E E   ",447,9999,4,0,2022,1,0,0,1972-03-01 00:00:00.000,2007-01-24 00:00:00.000,NULL,NULL,0,4.0,0.0,0.0,1,2021-05-04 00:00:00.000,0,0,0,J,"CONTROL SYS ANLYS I ","                              ","Control System Analysis I                                                                                               ","      ",0,0,0,"      ",0,"   ","          ","          ",0,0,0.00,0,"            ","      ","      ","  ",0,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E E   ",448,9999,4,0,2015,1,0,0,1993-12-06 00:00:00.000,2014-06-03 00:00:00.000,NULL,NULL,0,4.0,0.0,0.0,1,2014-06-04 00:00:00.000,12,0,0,J,"CONTROLS CAPSTONE   ","CHG TTLS, DESC, HRS, CRDT,HYP ","Systems, Controls, and Robotics Capstone                                                                                ","      ",0,0,0,"      ",0,"   ","          ","          ",0,1,45.00,69310,"            ","      ",943081,"1 ",0,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E E   ",449,9999,4,0,2015,1,0,0,1992-02-28 00:00:00.000,2014-06-03 00:00:00.000,NULL,NULL,448,4.0,0.0,0.0,1,2014-06-04 00:00:00.000,22,0,0,J,"CONTROLS CAPSTONE   ","CHG TTLS, DESC, HYPHEN        ","Systems, Controls, and Robotics Capstone                                                                                ","E E   ",0,0,0,"      ",0,"   ","          ","          ",0,1,45.00,69330,"            ","      ",943081,"1 ",0,N,N,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E E   ",451,9999,4,0,2011,2,0,0,2010-05-18 00:00:00.000,NULL,NULL,NULL,0,4.0,0.0,0.0,1,2010-05-26 00:00:00.000,0,0,0,J,"WIND ENERGY         ","                              ","Wind Energy                                                                                                             ","      ",0,0,0,"      ",0,"   ","          ","          ",0,0,0.00,0,"            ","      ","      ","  ",0,N,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E E   ",452,9999,4,0,2022,2,0,0,1985-04-25 00:00:00.000,2007-02-20 00:00:00.000,NULL,NULL,0,5.0,0.0,0.0,1,2022-01-26 00:00:00.000,0,0,0,J,"PWR ELECTRONIC DES  ","                              ","Power Electronics Design                                                                                                ","      ",0,0,0,"      ",0,"   ","          ","          ",0,1,50.00,69330,"            ","      ",943081,"9 ",0,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E E   ",453,9999,4,0,2020,2,0,0,1982-11-22 00:00:00.000,NULL,NULL,NULL,0,5.0,0.0,0.0,1,2019-10-11 00:00:00.000,0,0,0,J,"ELECTRIC DRIVES     ","                              ","Electric Drives                                                                                                         ","      ",0,0,0,"      ",0,"   ","          ","          ",0,1,50.00,69330,"            ","      ",943081,"9 ",0,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E E   ",454,9999,4,0,2002,4,0,0,1971-06-03 00:00:00.000,2001-12-21 00:00:00.000,NULL,NULL,0,4.0,0.0,0.0,1,2006-10-16 00:00:00.000,0,0,0,J,"POWER SYS ANLYS     ","CHG TITLES                    ","Power System Analysis                                                                                                   ","      ",0,0,0,"      ",0,"   ","          ","          ",0,0,0.00,0,"            ","      ","      ","  ",0,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E E   ",455,9999,4,0,2003,1,0,0,1977-11-17 00:00:00.000,2001-12-21 00:00:00.000,NULL,NULL,0,4.0,0.0,0.0,1,2006-10-16 00:00:00.000,0,0,0,J,POWER SYS DYN & PROT,"CHG TITLES                    ","Power System Dynamics and Protection                                                                                    ","      ",0,0,0,"      ",0,"   ","          ","          ",0,0,0.00,0,"            ","      ","      ","  ",0,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E E   ",456,9999,4,0,1990,2,0,0,1977-02-24 00:00:00.000,1989-12-07 00:00:00.000,NULL,NULL,0,4.0,0.0,0.0,1,2006-10-16 00:00:00.000,0,0,0,J,"CAD IN POWER SYST   ","CHG TITLES                    ","Computer-Aided Design in Power Systems                                                                                  ","      ",0,0,0,"      ",0,"   ","          ","          ",0,0,0.00,0,"            ","      ","      ","  ",0,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E E   ",457,9999,4,0,1981,1,0,0,1980-12-18 00:00:00.000,NULL,NULL,NULL,0,4.0,0.0,0.0,1,2006-10-16 00:00:00.000,0,0,0,J,"ELEC ENERGY DISTR   ","                              ","Electric Energy Distribution Systems                                                                                    ","      ",0,0,0,"      ",0,"   ","          ","          ",0,0,0.00,0,"            ","      ","      ","  ",0,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E E   ",458,9999,4,0,2020,1,0,0,2019-06-04 00:00:00.000,NULL,NULL,NULL,0,5.0,0.0,0.0,1,2019-06-06 00:00:00.000,0,0,0,J,"POWER ELEC CONTROLS ","                              ","Power Electronics Controls                                                                                              ","      ",0,0,0,"      ",0,"   ","          ","          ",0,0,0.00,0,"            ","      ","      ","  ",0,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E E   ",460,9999,4,0,2022,1,0,0,2016-06-07 00:00:00.000,NULL,NULL,NULL,0,3.0,0.0,0.0,1,2021-03-11 00:00:00.000,0,0,0,J,"NEURAL ENGINEERING  ","                              ","Neural Engineering                                                                                                      ","      ",0,0,460,"BIOEN ",0,"   ","          ","          ",0,0,0.00,0,"            ","      ","      ","  ",0,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
